client_number;entity_number;is_first
1553165;19000;True
1553262;19001;True
1553456;19002;True
1553553;10679;True
1553650;19004;True
1553747;19005;True
814025;10413;True
814025;19007;False
1553941;19008;True
1554038;19009;True
1554135;19010;True
557654;1664;True
557654;1665;False
557654;1666;False
557654;3191;False
557654;3192;False
557654;7259;False
394694;1664;True
394694;3191;False
394694;3192;False
394694;1665;False
394694;1666;False
394694;5265;False
1554232;19014;True
1554329;19015;True
1554329;19016;False
1554426;19017;True
1554523;19018;True
1554523;19020;False
1554620;19022;True
1554717;19023;True
1554814;19024;True
1555008;19026;True
1555105;19027;True
1555590;19031;True
1555687;19036;True
1555493;19030;True
1555493;19038;False
1555493;19039;False
1553359;12737;True
1553359;3201;False
1553359;19040;False
1553359;19003;False
1555881;19042;True
1555978;19044;True
1556075;19045;True
1556172;19046;True
1556269;19047;True
1556463;19050;True
1556366;19048;True
1556366;19049;False
1556366;19051;False
1556560;19052;True
1556657;11092;True
1556754;2934;True
1556851;11276;True
1556948;19053;True
1557045;19054;True
1557142;5560;True
1557239;19055;True
395082;5269;True
395082;19057;False
1557336;4089;True
1557433;19058;True
80511;1160;True
1557627;19061;True
1557724;19062;True
1483034;15083;True
1483034;11926;False
1483034;310;False
1483034;19065;False
899094;11379;True
899094;19069;False
1558112;19073;True
1558209;19076;True
1558209;8517;False
1558306;19077;True
1558306;8517;False
1558597;19080;True
1558694;19081;True
1558791;19082;True
1558791;19083;False
1558888;19084;True
221452;3053;True
221452;19085;False
1558985;19086;True
1559179;19088;True
1559179;19089;False
1559276;19090;True
1559373;19091;True
1559470;19092;True
1559567;19093;True
1559858;19096;True
1559082;19087;True
1559082;198;False
1380311;16994;True
1560052;19098;True
1560149;19099;True
257342;3551;True
1560440;19103;True
1557918;19070;True
1557918;18715;False
1557918;18714;False
1560634;19106;True
1561022;19110;True
1561119;19111;True
1561313;19113;True
1561604;19117;True
1561798;19118;True
1562089;19121;True
122609;18334;True
1562186;19122;True
1562283;19123;True
1562380;19124;True
1562477;19125;True
1517857;18600;True
1517857;19126;False
1562671;19128;True
1562768;19129;True
1563059;19135;True
1562865;18676;True
1562865;18023;False
1563253;19136;True
1563350;19137;True
1563447;19138;True
1563544;19139;True
1563641;19140;True
1563738;19141;True
1563835;19142;True
68386;6478;True
68386;982;False
467153;6127;True
467153;19143;False
1564029;19145;True
1563932;19144;True
1563932;19146;False
1563932;16942;False
1564126;19147;True
1564223;19148;True
1564417;19151;True
1564514;19152;True
1564611;19153;True
1564708;19154;True
1512813;18552;True
1512813;1788;False
1512813;3774;False
1564805;19155;True
1564902;19156;True
1565096;19157;True
1565193;19158;True
1565193;19159;False
1565290;19159;True
1565387;19160;True
1565484;19161;True
1565581;19162;True
1515917;18581;True
1515917;15974;False
1565775;19164;True
1565872;19166;True
1565969;19167;True
1566163;19169;True
1566260;19170;True
1566357;19171;True
1566454;19172;True
1566551;19174;True
434464;10730;True
434464;18539;False
866890;13218;True
866890;806;False
1238497;15355;True
1238497;19175;False
1566648;19176;True
1566842;7140;True
1566939;19177;True
814510;3194;True
814510;10629;False
814510;3201;False
814510;275;False
814510;10418;False
1567230;19181;True
1561992;19120;True
1561992;19182;False
67707;972;True
67707;19183;False
67707;19184;False
1567327;19185;True
1567521;19187;True
1567618;19188;True
1567715;19189;True
216602;624;True
216602;626;False
216602;3063;False
216602;1047;False
216602;2996;False
1567909;19191;True
1567909;14240;False
1568006;19192;True
706646;9104;True
1568103;19193;True
1568297;19194;True
1568394;19195;True
1568491;19198;True
1568588;19199;True
1568685;19200;True
1568782;19201;True
1568879;19202;True
1549188;15149;True
1549188;8983;False
1569073;19204;True
1448211;17775;True
1448211;12642;False
1569170;19206;True
1569267;19207;True
1569267;19208;False
1561410;19115;True
1561410;19132;False
1561410;19133;False
1561410;19209;False
1447920;17771;True
1447920;19210;False
1569461;19212;True
1569558;19213;True
1569849;19216;True
1569946;19217;True
295463;624;True
295463;3063;False
295463;1047;False
295463;4065;False
306424;3278;True
306424;4205;False
306424;1047;False
306424;4203;False
1570140;19219;True
334457;4567;True
334457;4578;False
334457;4579;False
334457;4577;False
1570237;19220;True
1570334;19210;True
1570431;19221;True
1570625;19223;True
1570722;19224;True
1570916;19226;True
1571013;19227;True
1571110;19184;True
1571207;19228;True
1415134;17380;True
1415134;17391;False
1571498;5570;True
1571595;19230;True
1571692;19231;True
1571886;19233;True
1571983;19234;True
1572080;19235;True
1572177;19236;True
1572371;19239;True
1572468;19240;True
1572565;19241;True
1572662;8883;True
1570819;19225;True
1570819;6027;False
1572856;19243;True
1573050;19245;True
1573244;19247;True
1571789;19232;True
1571789;19248;False
1571789;19249;False
1573341;19083;True
1573438;12449;True
1573535;19250;True
1573632;19251;True
1572759;19242;True
1572759;18562;False
1573826;19252;True
1573923;19253;True
808011;5872;True
1574117;19255;True
1574117;13485;False
1574796;15326;True
1574796;19261;False
1574893;19262;True
463564;1170;True
1575184;19186;True
1575184;19265;False
1487011;18245;True
1487011;19266;False
1487011;19267;False
1575281;19268;True
1575378;19269;True
1575475;19270;True
1575572;19271;True
1575669;19272;True
1575766;19273;True
1575863;19274;True
1216284;15083;True
1216284;11926;False
1216284;310;False
1216284;19275;False
95546;1362;True
95546;19276;False
1575960;19277;True
1575960;219;False
1576057;19278;True
1576057;19279;False
1576251;19282;True
1576348;19283;True
141039;1986;True
141039;19284;False
141039;19285;False
496447;6478;True
496447;982;False
496447;19288;False
37637;563;True
37637;564;False
37637;2975;False
37637;1251;False
37637;19289;False
1576639;19290;True
1576736;19291;True
1576930;19293;True
1577027;19294;True
1577124;19295;True
1577221;19296;True
1577415;19298;True
1577415;19299;False
1577415;19300;False
1577318;19297;True
1577318;19186;False
1577318;19265;False
1577609;19302;True
1229379;15229;True
1229379;2049;False
1577706;19303;True
1577706;19304;False
1577997;7461;True
1578870;19315;True
1578870;19316;False
1512716;1293;True
1512716;2233;False
1512716;18551;False
1578288;19308;True
1578288;4002;False
1193198;14828;True
1193198;15263;False
1193198;13874;False
1193198;19322;False
1579064;19323;True
1579161;19324;True
571234;12511;True
571234;7433;False
1579452;19329;True
1579549;19330;True
1579646;19331;True
1579840;19333;True
1579937;19334;True
1580034;19335;True
1580228;19337;True
1580325;19338;True
1580422;19339;True
1580519;19340;True
1580616;19341;True
1580810;19345;True
1580907;19346;True
1581004;12790;True
1581004;19347;False
1581295;9932;True
1581392;19349;True
1580131;19336;True
1581489;19350;True
1581586;19326;True
1581586;19327;False
1581683;19352;True
1581683;18131;False
1581780;19351;True
1581780;19353;False
1582071;19356;True
1582265;19358;True
1582362;19359;True
838566;10687;True
1582556;19361;True
1582653;19362;True
1582750;19363;True
1582847;19364;True
1583041;19366;True
1583138;5438;True
1583332;19368;True
1583429;19369;True
1583526;19370;True
1583623;19371;True
1583720;19372;True
1583817;19373;True
1583914;17993;True
1584011;19374;True
1584108;19375;True
1584205;19376;True
1584302;19377;True
1584496;19378;True
1584593;19379;True
1584690;19380;True
1584787;19381;True
1584884;19382;True
1584981;19383;True
1585078;19384;True
1585175;19385;True
1585272;19386;True
1585369;19387;True
1585466;19388;True
1585563;19389;True
1585660;13807;True
1585757;19390;True
1585854;14018;True
1585951;19391;True
1586048;19392;True
1586145;19393;True
1586242;19394;True
1586339;19395;True
1586436;19396;True
1586533;19397;True
1586630;12777;True
1586727;19398;True
1586824;19399;True
1586921;19400;True
1587018;19401;True
1587115;19402;True
1587212;19403;True
1587503;19408;True
404297;687;True
404297;9279;False
404297;1682;False
404297;19067;False
404297;16988;False
404297;18642;False
404297;5384;False
1587697;19409;True
999198;12594;True
999198;19410;False
1587794;19411;True
1587891;19412;True
1587891;19413;False
1587988;19414;True
1588182;19416;True
1588279;19417;True
1588376;19418;True
1588473;19419;True
1588570;19420;True
1588667;19421;True
1588764;19422;True
1588861;19423;True
1588958;19424;True
1589055;19425;True
1589055;19426;False
1589055;19427;False
1589152;11791;True
1589443;19430;True
1589540;19432;True
1589637;19431;True
1589734;19433;True
1589831;19434;True
1589928;19435;True
1590122;19437;True
1590122;11419;False
1590219;19438;True
1590316;3566;True
1590413;19440;True
1590510;19441;True
1590607;19442;True
1590025;19436;True
1590025;13399;False
1590704;19445;True
1590898;19446;True
1591092;11406;True
1591189;19448;True
1591383;19450;True
1591480;19451;True
1591577;19452;True
1591674;19453;True
1591674;610;False
1591868;19455;True
1591965;19456;True
1592062;19457;True
1592159;18412;True
1592353;19459;True
1592450;19460;True
1592547;19461;True
1592644;19462;True
1592741;19464;True
1592838;19465;True
1592935;19466;True
1593032;19467;True
1593032;19468;False
1593129;19344;True
1593226;19469;True
1593420;19472;True
1593517;19473;True
665615;8612;True
665615;19474;False
1593711;19476;True
1593808;19477;True
1593905;19479;True
1594196;19480;True
1594293;19481;True
1594390;19482;True
1594487;19483;True
1594584;19484;True
1428229;17519;True
1428229;19486;False
1591771;19454;True
1591771;7780;False
1591771;19487;False
1591771;19488;False
1591771;19489;False
1594778;19490;True
1594875;19491;True
1594972;19492;True
1595069;19493;True
1595166;19494;True
1595263;19495;True
1595360;19496;True
1594681;19485;True
1594681;18098;False
1595457;19497;True
1595845;19501;True
1536287;18811;True
1536287;19502;False
1595942;19503;True
1596136;19506;True
1596427;19509;True
1596621;19511;True
1596815;19513;True
1596912;19514;True
1597106;16948;True
1597397;19517;True
1597494;19352;True
1597688;19519;True
1597785;19520;True
1597882;19521;True
1597979;19522;True
1598076;19523;True
1598173;19524;True
1598270;19525;True
1598367;19526;True
1598464;19527;True
1598561;19528;True
1598658;19529;True
1598755;19530;True
1598949;19532;True
1598949;19533;False
1599143;19535;True
361617;4867;True
361617;19536;False
1595651;19499;True
1595651;4056;False
1595651;19504;False
1595651;19538;False
1599337;19539;True
1595748;19500;True
1595748;4056;False
1595748;19504;False
1595748;19538;False
1599628;19542;True
1599725;19543;True
1599822;13767;True
1599919;19544;True
1600016;19545;True
1600113;19546;True
1600210;19547;True
1600307;19548;True
1600404;19549;True
1600598;19550;True
1600695;19551;True
1600792;19552;True
1600889;19553;True
1596524;19510;True
1596524;19555;False
1601180;19558;True
1601374;19561;True
1601471;19562;True
1601568;19563;True
1596718;19512;True
1596718;19564;False
1601665;19567;True
1601762;19568;True
1601859;19569;True
1218612;15114;True
1218612;16946;False
1601956;19570;True
1602053;19571;True
319519;4379;True
319519;19539;False
1072239;13445;True
1072239;19572;False
1530855;18750;True
1530855;18827;False
1530855;18972;False
1602150;19573;True
1602150;19574;False
1602247;19576;True
1602441;19579;True
1602538;19580;True
1602635;19581;True
1602829;19583;True
1602926;19584;True
1603023;19585;True
1603120;19586;True
1037804;3429;True
1603217;19587;True
262580;3635;True
1603314;19588;True
1603508;19592;True
1604090;19598;True
1604187;19599;True
1604284;19600;True
1604381;19601;True
1604478;19602;True
1604575;19603;True
1604672;19604;True
1604769;19605;True
1604866;19606;True
1604963;19607;True
1605060;12181;True
1605157;19608;True
1605254;12181;True
1605448;19610;True
1605545;19611;True
1605642;19612;True
1605739;10823;True
1605739;19613;False
682105;12151;True
682105;8817;False
682105;8816;False
682202;12151;True
682202;9890;False
1605836;19614;True
1578191;19307;True
1578191;18137;False
1578191;1540;False
1578191;19615;False
1605933;19616;True
1606030;19617;True
1606030;19616;False
1606127;19618;True
1606224;19619;True
1606321;1835;True
1606321;1837;False
1606418;19620;True
1606515;19621;True
1606515;19622;False
1606612;19623;True
1606806;19627;True
1026746;12936;True
1026746;19630;False
1589346;19429;True
1589346;12231;False
1589346;18114;False
1607097;11751;True
1207263;14986;True
1207263;1545;False
1207263;9053;False
1207263;8859;False
1607291;19632;True
251619;3462;True
251619;3465;False
251716;3462;True
251716;3466;False
1562962;19130;True
1562962;19633;False
1562962;19458;False
1562962;19634;False
1607485;19636;True
1607388;19635;True
1607388;17137;False
1607582;19637;True
1607679;14986;True
1607679;9053;False
1607679;8859;False
1607679;19638;False
1607194;19631;True
1607194;19632;False
1607776;19639;True
1607873;19640;True
1607970;19641;True
1607970;19642;False
1608067;19643;True
1608164;19645;True
